month,day,height,numengs,time_of_day,season,phase_of_flt,damage,effect,sky,min_bird_struck,max_bird_struck,size,struck_combined,damage_combined,eng_fail
01,27,350,2,dusk,winter,approach,N,none,overcast,2,10,medium,TRUE,FALSE,0
01,27,2000,2,night,winter,approach,M?,none,nocloud,2,10,medium,TRUE,TRUE,0
01,26,0,2,night,winter,landingroll,M?,none,overcast,1,1,large,TRUE,TRUE,0
01,28,1000,1,day,winter,climb,M?,none,nocloud,1,1,large,TRUE,TRUE,0
01,08,15,2,day,winter,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
01,10,50,2,unknown,winter,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
01,01,0,2,day,winter,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
01,05,1000,2,day,winter,climb,M?,precautionarylanding,unknown,1,1,large,TRUE,TRUE,0
12,31,1800,2,day,winter,climb,N,none,somecloud,1,1,medium,TRUE,FALSE,0
12,21,0,2,day,winter,takeoffrun,N,none,unknown,1,1,unknown,TRUE,FALSE,0
10,08,0,2,day,fall,takeoffrun,N,abortedtakeoff,overcast,1,1,medium,TRUE,FALSE,0
10,30,0,2,night,fall,landingroll,M?,none,overcast,1,1,small,TRUE,TRUE,0
05,18,4000,2,night,spring,climb,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,07,500,2,day,summer,climb,U,none,unknown,1,1,unknown,TRUE,FALSE,0
09,01,0,2,night,fall,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
09,30,0,2,day,fall,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
08,19,0,2,night,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
07,28,500,2,dusk,summer,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
11,27,0,2,day,fall,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
03,29,100,2,night,spring,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
12,22,0,2,day,winter,landingroll,U,none,unknown,1,1,small,TRUE,FALSE,0
03,18,0,2,day,spring,takeoffrun,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,25,0,2,night,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
08,10,0,2,day,summer,takeoffrun,U,none,unknown,2,10,small,TRUE,FALSE,0
10,23,4200,2,night,fall,climb,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,23,0,2,day,summer,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
09,12,450,2,night,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
10,22,0,2,day,fall,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
08,01,8,1,night,summer,approach,U,none,unknown,1,1,small,TRUE,FALSE,0
09,07,300,2,day,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
09,29,550,2,day,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
04,26,0,2,day,spring,landingroll,U,none,unknown,1,1,medium,TRUE,FALSE,0
04,29,0,2,day,spring,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
02,18,0,2,day,winter,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
11,08,1200,2,night,fall,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
07,23,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
08,21,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
01,05,0,2,day,winter,takeoffrun,N,none,unknown,1,1,unknown,TRUE,FALSE,0
04,12,1100,2,night,spring,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
05,10,1000,2,night,spring,local,U,none,unknown,1,1,unknown,TRUE,FALSE,0
08,14,0,2,dawn,summer,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
09,21,3000,2,day,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,07,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
11,23,0,2,dawn,fall,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,01,0,2,day,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
07,26,0,2,day,summer,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
08,20,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
08,22,0,2,day,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
08,09,400,2,day,summer,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,13,5000,2,day,summer,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
08,20,0,2,day,summer,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
08,19,1000,1,day,summer,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
11,25,1800,2,day,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
03,14,400,1,day,spring,climb,U,none,unknown,1,1,unknown,TRUE,FALSE,0
04,12,1900,2,night,spring,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,08,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,23,0,2,day,summer,takeoffrun,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,23,0,2,day,summer,landingroll,N,none,unknown,2,10,unknown,TRUE,FALSE,0
09,11,0,2,day,fall,takeoffrun,N,abortedtakeoff,unknown,1,1,small,TRUE,FALSE,0
03,09,100,2,day,spring,approach,U,none,unknown,1,1,large,TRUE,FALSE,0
07,20,0,2,day,summer,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
06,05,0,2,day,summer,takeoffrun,N,abortedtakeoff,unknown,1,1,unknown,TRUE,FALSE,0
07,24,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
10,24,200,2,night,fall,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
09,21,2600,2,night,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
02,16,0,2,day,winter,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
10,19,8000,2,night,fall,descent,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,26,0,2,day,summer,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
02,21,0,2,day,winter,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
09,14,1500,2,day,fall,climb,M?,other,unknown,1,1,large,TRUE,TRUE,0
03,19,100,2,night,spring,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
08,22,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,26,0,2,day,summer,landingroll,U,none,unknown,1,1,small,TRUE,FALSE,0
03,31,2000,2,night,spring,approach,N,none,unknown,2,10,medium,TRUE,FALSE,0
09,18,0,2,day,fall,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
03,24,0,2,day,spring,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
03,25,0,2,day,spring,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
04,22,2700,2,day,spring,climb,N,none,unknown,1,1,unknown,TRUE,FALSE,0
05,16,300,2,night,spring,climb,U,none,unknown,1,1,unknown,TRUE,FALSE,0
05,21,0,2,night,spring,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
09,09,0,2,day,fall,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,17,0,1,night,summer,landingroll,N,none,unknown,1,1,large,TRUE,FALSE,0
06,25,200,2,day,summer,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
04,11,3000,2,night,spring,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
11,14,2000,1,day,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
04,24,400,2,night,spring,climb,U,none,unknown,1,1,unknown,TRUE,FALSE,0
05,18,0,2,day,spring,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
10,14,0,2,day,fall,taxi,U,none,unknown,1,1,small,TRUE,FALSE,0
04,21,600,2,day,spring,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
04,23,2500,2,night,spring,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,09,6000,2,day,summer,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
10,22,0,2,day,fall,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
03,27,3000,2,night,spring,approach,U,none,unknown,1,1,large,TRUE,FALSE,0
05,02,0,2,day,spring,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
12,09,0,2,day,winter,landingroll,N,none,unknown,2,10,unknown,TRUE,FALSE,0
05,28,0,2,day,spring,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,10,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
05,19,0,2,day,spring,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,06,40,2,day,summer,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,07,100,2,day,summer,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
11,22,200,2,dawn,fall,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
07,10,0,2,day,summer,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
07,19,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
07,27,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
01,09,0,2,day,winter,takeoffrun,U,none,unknown,1,1,unknown,TRUE,FALSE,0
11,16,0,1,day,fall,taxi,N,abortedtakeoff,unknown,1,1,small,TRUE,FALSE,0
04,26,0,1,day,spring,takeoffrun,N,abortedtakeoff,unknown,1,1,unknown,TRUE,FALSE,0
07,14,0,2,night,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,24,100,2,day,summer,climb,N,none,unknown,1,1,unknown,TRUE,FALSE,0
06,20,0,2,day,summer,takeoffrun,U,abortedtakeoff,unknown,11,100,small,TRUE,FALSE,0
07,10,0,2,day,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
07,11,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
09,27,1800,2,night,fall,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
10,07,50,2,day,fall,climb,N,none,somecloud,1,1,medium,TRUE,FALSE,0
11,20,0,2,day,fall,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
09,26,100,2,day,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
10,21,0,1,day,fall,takeoffrun,N,abortedtakeoff,nocloud,1,1,medium,TRUE,FALSE,0
10,11,3000,2,night,fall,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
09,26,0,2,day,fall,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
01,24,200,2,day,winter,approach,U,none,unknown,1,1,medium,FALSE,FALSE,0
08,23,50,2,day,summer,climb,N,none,somecloud,1,1,small,FALSE,FALSE,0
10,18,0,2,day,fall,takeoffrun,N,none,overcast,1,1,small,TRUE,FALSE,0
05,31,0,2,dusk,spring,takeoffrun,M?,none,nocloud,1,1,medium,TRUE,TRUE,0
09,19,0,2,night,fall,landingroll,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
03,06,200,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
03,17,2000,2,day,spring,approach,M?,none,somecloud,1,1,large,TRUE,TRUE,0
06,19,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
08,11,0,2,day,summer,takeoffrun,N,none,nocloud,2,10,small,TRUE,FALSE,0
10,27,0,2,day,fall,landingroll,N,none,nocloud,2,10,small,TRUE,FALSE,0
11,22,0,2,day,fall,takeoffrun,U,none,overcast,1,1,small,TRUE,FALSE,0
08,21,0,2,day,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
01,22,200,2,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
04,08,0,2,day,spring,takeoffrun,N,none,overcast,2,10,small,TRUE,FALSE,0
07,19,0,2,day,summer,takeoffrun,N,none,nocloud,2,10,small,TRUE,FALSE,0
04,17,0,2,day,spring,landingroll,U,none,somecloud,1,1,medium,TRUE,FALSE,0
09,08,0,2,day,fall,landingroll,U,none,somecloud,1,1,small,TRUE,FALSE,0
08,16,0,2,day,summer,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
08,21,0,2,dusk,summer,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,09,700,2,night,fall,approach,N,none,unknown,1,1,unknown,TRUE,FALSE,0
02,14,20,2,day,winter,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
07,05,0,2,day,summer,landingroll,U,none,nocloud,1,1,small,TRUE,FALSE,0
04,08,0,2,day,spring,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,04,5000,2,day,fall,approach,S,none,nocloud,1,1,medium,TRUE,TRUE,0
10,23,400,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,01,825,2,night,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
09,14,500,2,day,fall,approach,N,none,nocloud,1,1,large,TRUE,FALSE,0
07,13,0,2,day,summer,landingroll,N,none,nocloud,2,10,medium,TRUE,FALSE,0
02,16,6800,1,day,winter,approach,N,none,somecloud,1,1,large,TRUE,FALSE,0
05,17,300,2,night,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,02,0,2,day,summer,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
06,27,10,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
03,07,0,2,day,spring,landingroll,N,none,nocloud,1,1,medium,TRUE,FALSE,0
04,13,150,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,22,0,1,day,fall,landingroll,N,none,overcast,1,1,large,TRUE,FALSE,0
11,04,0,2,day,fall,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,05,300,2,dawn,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
09,07,0,2,day,fall,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,23,0,2,day,summer,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,23,0,2,day,fall,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
10,12,2000,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,11,3500,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,24,0,1,day,summer,takeoffrun,N,abortedtakeoff,somecloud,1,1,small,TRUE,FALSE,0
05,17,400,2,day,spring,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
04,12,400,2,dawn,spring,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
03,25,0,2,day,spring,takeoffrun,N,none,somecloud,1,1,medium,TRUE,FALSE,0
10,17,2000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,31,0,2,day,summer,takeoffrun,U,none,unknown,1,1,small,FALSE,FALSE,0
09,18,0,2,day,fall,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
05,25,0,2,day,spring,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
08,02,50,2,day,summer,approach,U,none,somecloud,1,1,small,TRUE,FALSE,0
07,25,400,2,day,summer,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
09,11,0,2,day,fall,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,23,600,2,day,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
07,24,0,2,day,summer,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
08,01,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
10,19,0,2,night,fall,landingroll,N,none,unknown,1,1,large,TRUE,FALSE,0
07,04,0,2,day,summer,landingroll,N,other,overcast,2,10,small,TRUE,FALSE,0
07,14,125,2,night,summer,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
07,12,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
09,06,0,2,day,fall,takeoffrun,N,abortedtakeoff,overcast,1,1,large,TRUE,FALSE,0
10,09,0,2,night,fall,takeoffrun,M?,none,nocloud,1,1,medium,TRUE,TRUE,0
05,02,4000,2,night,spring,approach,N,none,overcast,1,1,large,TRUE,FALSE,0
11,20,0,2,night,fall,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
07,29,0,2,day,summer,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
02,02,0,2,night,winter,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,08,0,2,night,fall,landingroll,N,none,nocloud,1,1,large,TRUE,FALSE,0
11,08,1300,2,day,fall,approach,N,none,overcast,2,10,small,TRUE,FALSE,0
07,18,0,1,day,summer,takeoffrun,N,abortedtakeoff,somecloud,1,1,small,TRUE,FALSE,0
07,25,10,2,day,summer,approach,U,none,overcast,1,1,small,TRUE,FALSE,0
08,19,0,2,day,summer,landingroll,U,none,somecloud,1,1,small,TRUE,FALSE,0
07,29,0,2,day,summer,landingroll,U,none,unknown,1,1,large,TRUE,FALSE,0
07,15,0,2,day,summer,takeoffrun,U,none,nocloud,1,1,small,TRUE,FALSE,0
08,12,0,2,day,summer,landingroll,N,none,overcast,1,1,medium,TRUE,FALSE,0
05,28,10,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,08,0,2,day,summer,landingroll,N,none,somecloud,1,1,unknown,TRUE,FALSE,0
05,23,0,2,day,spring,takeoffrun,N,none,nocloud,2,10,small,TRUE,FALSE,0
10,18,50,2,dusk,fall,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
11,14,300,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,27,2400,2,night,winter,approach,M,none,overcast,1,1,large,TRUE,TRUE,0
09,09,0,1,night,fall,taxi,M?,none,somecloud,1,1,small,TRUE,TRUE,0
06,30,0,2,day,summer,takeoffrun,N,none,unknown,1,1,small,TRUE,FALSE,0
02,04,0,2,night,winter,landingroll,N,none,unknown,1,1,large,TRUE,FALSE,0
10,16,100,2,day,fall,climb,N,precautionarylanding,nocloud,2,10,medium,TRUE,FALSE,0
06,28,0,2,day,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
06,15,0,2,day,summer,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
06,16,10,2,day,summer,climb,N,precautionarylanding,unknown,1,1,medium,TRUE,FALSE,0
06,16,0,2,day,summer,landingroll,N,none,unknown,2,10,small,TRUE,FALSE,0
09,10,9000,2,night,fall,climb,M?,precautionarylanding,nocloud,1,1,small,TRUE,TRUE,0
07,18,1300,1,day,summer,climb,N,none,somecloud,1,1,medium,TRUE,FALSE,0
12,25,0,2,day,winter,takeoffrun,N,none,overcast,1,1,small,TRUE,FALSE,0
05,27,0,2,day,spring,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,21,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
04,13,2100,2,night,spring,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
03,06,0,2,dawn,spring,takeoffrun,S,precautionarylanding,overcast,1,1,large,TRUE,TRUE,0
05,23,0,3,day,spring,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,08,0,2,day,fall,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
10,20,0,2,day,fall,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
07,17,0,2,day,summer,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,21,0,2,dawn,summer,landingroll,M?,none,nocloud,1,1,small,TRUE,TRUE,0
06,19,0,2,day,summer,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
05,07,500,1,day,spring,approach,N,none,nocloud,1,1,large,TRUE,FALSE,0
05,26,0,2,day,spring,landingroll,M,other,nocloud,1,1,small,TRUE,TRUE,0
09,02,0,2,night,fall,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,19,0,2,day,summer,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
02,23,500,2,day,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,03,1000,2,day,winter,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
05,10,250,2,day,spring,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,13,0,2,day,summer,landingroll,N,none,nocloud,2,10,small,TRUE,FALSE,0
03,29,0,2,dawn,spring,takeoffrun,N,none,overcast,1,1,medium,TRUE,FALSE,0
09,03,500,1,night,fall,approach,N,precautionarylanding,overcast,1,1,medium,TRUE,FALSE,0
07,17,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,medium,TRUE,FALSE,0
10,14,0,2,dawn,fall,takeoffrun,U,none,nocloud,1,1,unknown,TRUE,FALSE,0
08,26,9,2,dawn,summer,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,17,100,2,day,summer,approach,U,none,unknown,1,1,medium,TRUE,FALSE,0
09,28,0,2,day,fall,landingroll,U,none,somecloud,1,1,small,TRUE,FALSE,0
01,06,0,2,day,winter,takeoffrun,N,none,nocloud,1,1,large,TRUE,FALSE,0
11,16,2000,2,night,fall,climb,U,none,somecloud,1,1,unknown,TRUE,FALSE,0
08,20,0,2,day,summer,takeoffrun,U,none,overcast,2,10,small,TRUE,FALSE,0
08,07,0,2,day,summer,takeoffrun,N,none,overcast,1,1,small,TRUE,FALSE,0
02,25,0,2,night,winter,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
09,23,0,2,night,fall,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,24,0,1,day,fall,takeoffrun,N,abortedtakeoff,somecloud,1,1,small,TRUE,FALSE,0
12,06,0,2,dawn,winter,takeoffrun,U,none,somecloud,1,1,unknown,TRUE,FALSE,0
11,27,0,2,day,fall,takeoffrun,N,none,overcast,1,1,medium,TRUE,FALSE,0
07,29,0,2,day,summer,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,27,0,2,day,summer,takeoffrun,N,none,somecloud,1,1,large,TRUE,FALSE,0
10,27,0,2,day,fall,takeoffrun,N,none,overcast,1,1,medium,TRUE,FALSE,0
07,26,20,2,day,summer,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
08,10,150,2,day,summer,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
07,19,300,2,day,summer,approach,N,none,somecloud,1,1,unknown,TRUE,FALSE,0
07,05,0,2,day,summer,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
06,16,0,2,day,summer,landingroll,U,none,nocloud,1,1,small,TRUE,FALSE,0
08,22,100,2,day,summer,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,23,0,2,day,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
04,19,200,2,night,spring,climb,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
08,16,0,2,day,summer,takeoffrun,U,none,overcast,1,1,small,TRUE,FALSE,0
08,13,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
05,10,0,2,day,spring,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
06,04,0,2,day,summer,takeoffrun,N,precautionarylanding,somecloud,1,1,small,TRUE,FALSE,0
09,26,2500,2,night,fall,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
08,09,0,2,day,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
09,11,0,2,day,fall,landingroll,U,none,overcast,11,100,small,TRUE,FALSE,0
06,08,0,2,day,summer,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
06,19,0,3,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,07,0,2,day,winter,landingroll,N,none,overcast,1,1,small,TRUE,FALSE,0
09,30,0,2,day,fall,landingroll,N,none,somecloud,1,1,large,TRUE,FALSE,0
11,25,0,4,day,fall,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
04,22,400,2,day,spring,approach,M?,none,overcast,1,1,large,TRUE,TRUE,0
07,04,0,2,day,summer,landingroll,N,none,somecloud,11,100,small,TRUE,FALSE,0
02,05,100,2,dusk,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
09,14,2000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
12,03,3000,2,night,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,03,1,2,day,fall,approach,N,none,overcast,2,10,medium,TRUE,FALSE,0
09,09,0,2,day,fall,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
08,07,0,2,day,summer,landingroll,N,none,nocloud,2,10,medium,TRUE,FALSE,0
07,21,5,2,day,summer,climb,U,none,somecloud,1,1,large,TRUE,FALSE,0
09,28,0,2,dawn,fall,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
07,19,50,2,day,summer,climb,U,none,overcast,1,1,small,TRUE,FALSE,0
10,20,40,2,day,fall,climb,N,precautionarylanding,overcast,2,10,medium,TRUE,FALSE,0
07,19,0,2,day,summer,landingroll,N,other,somecloud,2,10,small,TRUE,FALSE,0
01,14,0,2,night,winter,takeoffrun,U,none,somecloud,1,1,medium,TRUE,FALSE,0
10,04,1700,2,night,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
07,16,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
07,27,0,2,night,summer,landingroll,U,none,somecloud,1,1,large,TRUE,FALSE,0
07,01,0,2,day,summer,takeoffrun,U,none,nocloud,1,1,small,TRUE,FALSE,0
12,11,50,2,day,winter,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
03,22,0,2,day,spring,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,11,1000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,07,0,2,day,fall,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
01,06,0,2,night,winter,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
05,03,0,2,night,spring,landingroll,U,none,unknown,1,1,unknown,TRUE,FALSE,0
05,11,100,2,day,spring,approach,U,none,somecloud,1,1,unknown,TRUE,FALSE,0
07,14,0,2,day,summer,landingroll,U,none,unknown,2,10,small,TRUE,FALSE,0
10,09,200,2,dawn,fall,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
08,15,0,2,day,summer,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
10,17,300,2,day,fall,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
08,14,100,2,day,summer,approach,U,none,somecloud,1,1,unknown,TRUE,FALSE,0
08,10,0,2,day,summer,landingroll,N,none,nocloud,2,10,small,TRUE,FALSE,0
07,30,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,unknown,TRUE,FALSE,0
08,07,0,2,day,summer,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
12,10,0,2,day,winter,landingroll,N,none,nocloud,1,1,medium,TRUE,FALSE,0
08,26,100,2,day,summer,climb,U,none,nocloud,1,1,medium,TRUE,FALSE,0
06,19,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,04,3000,2,day,fall,approach,U,none,unknown,1,1,unknown,TRUE,FALSE,0
06,30,0,2,day,summer,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
